video_id,title,description,published_at,position,view_count,like_count,comment_count,comments_disabled,duration_iso,duration_sec,definition,caption,licensed,tags,category_id,audio_language,live_status,year,age_days,is_live,is_short,duration_min,engagement_rate,comment_rate,views_per_day
ieXG8ZmK9EU,Andrea Bocelli - Dare To Live,"Andrea Bocelli sings Dare To Live.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2011-02-04 09:29:46+00:00,538,846323,4208,112,False,PT4M9S,249,sd,false,False,Andrea|Bocelli|Dare|to|live|andrea bocelli|dare to live,10,it,none,2011,5695,False,False,4.15,0.0049720969417113795,0.00013233718095809755,148.60807726075504
Ubv_YLO0HCg,Andrea Bocelli Per NPH Italia,"Dal 10 al 24 gennaio 2011 dona 2 euro con SMS da cellulare personale o chiamata da telefono fisso al 45505.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2011-01-05 20:02:22+00:00,539,14036,27,1,False,PT35S,35,sd,false,False,SPOT|EMERGENZA|COLERA|NPH|Andrea Bocelli,10,it,none,2011,5725,False,True,0.5833333333333334,0.0019236249643773155,7.124536905101169e-05,2.451703056768559
Kx-qWY7D65k,Andrea Bocelli - Notte Illuminata: Where E'er You Walk,"Andrea Bocelli sings Notte Illuminata: Where E'er You Walk.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli

Where'er you walk
Cool gales shall fan the glade
Trees where you sit
shall crowd into a shade
Trees where you sit
shall crowd into a shade

Where'er you tread
the blushing flowers shall rise
and all things flourish
and all things flourish
Where e'er you turn your eyes",2011-01-04 19:05:24+00:00,540,121028,795,70,False,PT7M1S,421,hd,false,False,Lajatico|Notte|Illuminata:|Where|e'er|you|walk|Andrea|Bocelli|andrea bocelli|notte illuminata|where e'er you walk,10,en,none,2011,5726,False,False,7.016666666666667,0.006568727897676571,0.0005783785570281257,21.136570031435557
yOHp8Kyh0o4,Andrea Bocelli - Buon Natale,"Andrea Bocelli sings Buon Natale.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-12-23 10:35:15+00:00,541,41580,388,14,False,PT1M18S,78,hd,false,False,Andrea|Bocelli|Buon|Natale|Andrea Bocelli|buon Natale,10,en,none,2010,5738,False,False,1.3,0.009331409331409331,0.0003367003367003367,7.246427326594632
2TxTq4Fo3-A,Andrea Bocelli - Notte Illuminata: Intervista / Interview,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-12-23 05:23:37+00:00,542,48383,526,29,False,PT14M47S,887,hd,false,False,Notte|Illuminata|intervista|interview|bocelli|andrea bocelli|notte illuminata,10,en,none,2010,5739,False,False,14.783333333333333,0.010871587127710147,0.0005993840811855404,8.430562815821572
H9MdGK4JenU,Andrea Bocelli - Notte Illuminata: À La Madone,"Andrea Bocelli sings À La Madone.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli

Blanche madone notre patronne, 
Charmante reine des cieux, 
Je veux de roses fraiches écloses, 
Orner ton front gracieux! 
Et pour ta fête que l'on apprete, 
O madone, je veux encor 
Parer ta grâce que rien n'efface 
D'un manteau d'argent et d'or! 
Sainte Marie, vierge chérie, 
Aux blonds cheveux parfumés, 
Comme une étoile, sous ton long voile, 
Brille à nos regards charmés! 
Jusqu'au pied même du roi suprême 
Porte notre humble ferveur! 
Que ta main blanche sur nous épanche 
Le bienfait d'un Dieu sauveur!",2010-12-21 17:18:08+00:00,543,52084,376,20,False,PT5M13S,313,hd,false,False,Madone|Andrea Bocelli|à la madone|notte illuminata|andrea|bocelli|Music,10,fr,none,2010,5740,False,False,5.216666666666667,0.007219107595422779,0.0003839950848629138,9.073867595818815
bLGzsS-czH0,Andrea Bocelli - Notte Illuminata: Hymne à la Nuit,"Andrea Bocelli sings Hymne à la Nuit.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli

Viens, lorsque dans l'azur les astres radieux
Proclament du Seigneur la puissance infinie
Ami, viens écouter leur céleste harmonie
Viens mêler notre amour au silence dex cieux!

Dans le calme des nuits la prière est plus pure
L'âme s'élève et monte au séjour immortel
Viens adorer tous deux le Dieu de la nature
Viens unir notre voix au cantique éternel!
Viens unir notre voix au cantique éternel!

Vois ce rayon divin que semblent respirer
Les fleurs qu'il fit éclore aux splendeurs de sa gloire;
Calices parfumés, elles disent de croire.
Messager de lumière, il nous dit d'espérer!

Pur encens de la fleur, doux rayon de la flamme,
Vous révélez de Dieu l'éternelle bonté
Aux larmes de nos coeurs aux doutes de notre âme
L'espérance et la foi versent la charité!
L'espérance et la foi versent la charité!",2010-12-19 11:24:59+00:00,544,64921,315,23,False,PT3M34S,214,hd,false,False,notte illuminata|hymne à la nuit|andrea bocelli|bocelli,10,fr,none,2010,5742,False,False,3.566666666666667,0.004852050954236688,0.0003542767363410915,11.306339254615116
cyzFJ4JT6D8,Andrea Bocelli - Notte Illuminata: La Reine Du Matin,"Andrea Bocelli sings La Reine Du Matin.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli

Comme la naissante aurore, Se lève pâle encore, 
Dans l'azur des cieux, Et bientôt étincelante  De sa clarté brûlante Éblouit les yeux, 
Tel son doux printemps rayonne, 
Sous la vaine couronne  Que mit sur son front le destin. 
Mais qui jamais pourra Ta grâce ta grace et ton sourire, 
O Balkis, reine du matin! 
O Balkis, reine du matin! 
Sous le gaze se devine, Dans sa splendeur divine Sa jeune beauté! 
Sur son visage réside  
Une pudeur candide 
Avec la fierté! Entre l'ignorance heurese 
Et l'ivresse amoureuse 
Son coeur semble encor incertain! 
Mais qui jamais pourra Ta grâce et ton sourire, O Balkis, reine du matin! 
O Balkis, reine du matin!",2010-12-12 10:41:03+00:00,545,43742,229,20,False,PT3M18S,198,hd,false,False,andrea bocelli|notte illuminata|la reine du matin,10,fr,none,2010,5749,False,False,3.3,0.005235243015865758,0.0004572264642677518,7.608627587406506
hyBsx1UhoNs,Timelapse Houston,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-12-10 19:16:06+00:00,546,3538,15,0,False,PT2M25S,145,hd,false,False,Timelapse|Houston,10,en,none,2010,5751,False,False,2.4166666666666665,0.004239683436970039,0.0,0.6151973569813945
RRsaOFKptKI,Andrea Bocelli - Notte Illuminata: La Speme ti Consoli,"Andrea Bocelli sings La Speme ti Consoli.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli

Speme ti consoli,
ti rasserena il cor,
da te il timor sen'voli,
ti chiama un bell'onor,
da te il timor sen'voli,
ti chiama un bell'onor.
La speme ti consoli,
ti rasserena il cor,
ti rasserena il cor,
da te il timor sen'voli,
ti chiama un bell'onor,
da te il timor sen' voli, 
da te il timor sen'voli,
ti chiama un bell'onor,
un bell'onor,
da te il timor sen'voli,
ti chiama un bell'onor.
E' nobile conforto,
se ci schernisce amor,
in petto aver risorto a nostro prò il valor,
nel petto aver risorto a nostro prò il valor.
La speme ti consoli,
ti rasserena il cor,
da te il timor sen'voli,
ti chiama un bell'onor,
un bell'onor,
da te il timor sen'voli,
ti chiama un bell'onor",2010-12-04 16:44:51+00:00,547,129399,897,38,False,PT5M47S,347,hd,false,False,la speme ti consoli|andrea bocelli|notte illuminata|bocelli|notte|illuminata|speme|consoli,10,it,none,2010,5757,False,False,5.783333333333333,0.006932047388310574,0.000293665329716613,22.476810838978636
9YPBG0N94Rw,Andrea Bocelli - Notte Illuminata: Chanson D'amour,"Andrea Bocelli sings Chanson D'amour.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli

Gabriel Fauré
J'aime tes yeux, j'aime ton front,
O ma rebelle, ô ma farouche,
j'aime tes yeux, j'aime ta bouche
où mes baisers s'epuiseront.
J'aime ta voix, j'aime l'étrange
Grace de tout ce que tu dis,
O ma rebelle, ô mon cher ange,
Mon enfer et mon paradis!
J'aime tes yeux, j'aime ton front,
O ma rebelle, ô ma farouche,
j'aime tes yeux, j'aime ta bouche
où mes baisers s'epuiseront.
J'aime tous ce qui te fait belle,
De tes pieds jusqu'à tes cheveux,
O toi vers qui montent mes voeux!
ô ma farouche, o ma rebelle,
j'aime tes yeux, j'aime ta front
O ma rebelle, ô ma farouche,
j'aime tes yeux, j'aime ta bouche
où mes baisers s'epuiseront
où mes baisers s'epuiseront",2010-12-02 11:42:29+00:00,548,101806,295,16,False,PT2M6S,126,hd,false,False,Notte|Illuminata|Chanson|d'amour|Andrea|Bocelli|andrea bocelli|notte illuminata|chanson d'amour,10,fr,none,2010,5759,False,False,2.1,0.002897668113863623,0.00015716166041294225,17.677721826706026
pX9Lmrl59oc,Andrea Bocelli - Notte Illuminata: Après un Rêve,"Andrea Bocelli sings Après un Rêve.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli

Dans un sommeil que charmait  ton image
Je revais le bonheur, ardent  mirage; 
Tes yeux etaient plus doux, ta voix pure et sonore.
Tu rayonnais comme un ciel éclairé par l'aurore;
tu m'appelais, et je quittais la terre
pour m'enfuir avec toi vers la lumiére,
les cieux pour nous entrouvaient leurs nues,
splendeurs inconnues, lueurs divines entrevues...
Hélas! Hélas, triste réveil des songes!
Je t'appelle o nuit, rends-moi tes mensonges.
Reviens reviens radieuse
Revien o nuit mystérieuse!",2010-11-21 15:53:11+00:00,549,109058,750,67,False,PT5M49S,349,hd,false,False,Andrea Bocelli|notte illuminata|bocelli|notte|illuminata|Après|un|rêve|apres|reve|Après un rêve,10,fr,none,2010,5770,False,False,5.816666666666666,0.006877074584166224,0.000614351996185516,18.900866551126516
Ojg9CGfc4FI,Andrea Bocelli - Notte Illuminata: Beato Quei Che Fido Amor,"Andrea Bocelli sings Beato Quei Che Fido Amor.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli

Beato quei che fido amor
Mai seppe meritar!
Ei solcherà senza timor
Di questa vita il mar.

Dovunque lo conduca il ciel,
Gli ride dolce fior;
La gioja non là cuopre un vel,
Si scema ogni dolor.

Ei sente l'alma divam par
Di generoso ardir;
Il vero ei puote sol amar,
Del bello sol gioir.

Felice chi ad un fido sen
Può cheto riposar,
E negl' occhietti del suo ben
Contento si specchiar!

Che in mezzo agli disa striancor
Quel sol gli riderà,
Ed a più bella calma oror
Tutto gli tornerà,
tutto, tutto, tutto tornerà.

Beato quei che fido amor
Mai seppe meritar!
Ei solcherà senza timor
Di questa vita il mar.
Ei solcherà senza timor
Ei solcherà di questa vita,
di questa vita il mar",2010-11-13 15:56:28+00:00,550,44613,265,16,False,PT2M37S,157,sd,false,False,Andrea Bocelli|Notte illuminata|bocelli|notte|illuminata|beato|quei|che|fido|amor|beato quei che fido amor,10,it,none,2010,5778,False,False,2.6166666666666667,0.005939972653710802,0.00035863985833725593,7.721183800623053
AAptfMOT83M,Andrea Bocelli - Ich Liebe Dich (from Notte Illuminata),"Andrea Bocelli sings Ich Liebe Dich from his album, Notte Illuminata.

Ich liebe dich, so wie du mich, am Abend und am Morgen,
Noch war kein Tag, wo du und ich nicht theilten uns're Sorgen.
Auch waren sie fuer dich und mich getheilt leicht zu ertragen,  
Du troestetest im Kummer mich, ich weint'in deine Klagen, in deine Klagen;

Drum gottes Segen ueber dir, du meines Lebens Freude,
Gott schuetze dich, erhalt' dich mir, schuetz' und erhalt' uns beide, 
Erhalt, erhalt' uns beide, erhalt' uns beide.

Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-11-06 10:22:17+00:00,551,417710,1839,100,False,PT2M17S,137,sd,false,False,Andrea Bocelli|ICH LIEBE DICH|Notte Illuminata|bocelli|notte|illuminata|ich|liebe|dich,10,de,none,2010,5785,False,False,2.283333333333333,0.004402575949821646,0.00023940054104522278,72.2057044079516
J0WOBZh45Ng,Andrea Bocelli - Carmen: Duets & Arias (Official Trailer),"Andrea Bocelli presents Carmen: Duets & Arias.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli #Carmen",2010-07-13 21:47:50+00:00,552,187807,172,5,False,PT30S,30,sd,false,False,CARMEN|DUETS|ARIAS|andrea bocelli|bocelli,10,en,none,2010,5901,False,True,0.5,0.0009158338081115187,2.662307581719531e-05,31.826300627012373
JrRdiAMaf6c,Ave Maria (Live),"Music video by Andrea Bocelli, Orchestra dell'Accademia Nazionale di Santa Cecilia, Myung-Whun Chung performing Ave Maria. (C) 1999 Insieme Srl

Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/
#AndreaBocelli #Bocelli 

Watch the Music for Hope full event here: https://andreabocelli.lnk.to/LiveFromDuomoID
Listen to the Music for Hope full event here: https://andreabocelli.lnk.to/MusicForHope1ID",2010-06-22 20:19:17+00:00,553,627107,4176,96,False,PT3M3S,183,sd,false,True,Andrea|Bocelli|Orchestra|dell'Accademia|Nazionale|Santa|Cecilia|Myung-Whun|Chung|Philips|Classical|Ave|Maria|J.S.|Bach|Gounod|(Live),10,en-US,none,2010,5922,False,False,3.05,0.006659150671257059,0.00015308392347717376,105.89446133063154
FJ5cd-H8bBs,Andrea Bocelli: Teatro del Silenzio,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-06-11 00:12:38+00:00,554,67749,140,13,False,PT2M1S,121,sd,false,False,Bocelli|Teatro|del|Silenzio|Sottotitolato|andrea bocelli,10,it,none,2010,5934,False,False,2.0166666666666666,0.0020664511653308536,0.00019188475106643641,11.417087967644084
syXlvaOF3d8,Andrea Bocelli - Opera: Boheme (Official Interview),"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-04-22 23:57:31+00:00,555,34320,66,2,False,PT10M14S,614,hd,false,False,Bocelli|Opera|Boheme|Andrea Bocelli,10,en,none,2010,5983,False,False,10.233333333333333,0.0019230769230769232,5.8275058275058275e-05,5.736252716028748
bGtTty3lQNw,Andrea Bocelli - Le Opere - Werther,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-04-06 07:36:20+00:00,556,26659,105,2,False,PT8M2S,482,hd,false,False,Bocelli|Opera|Werther|Andrea Bocelli,10,en,none,2010,6000,False,False,8.033333333333333,0.003938632356802581,7.502156870100153e-05,4.4431666666666665
JkLUREafnm4,Bocelli - Le Opere - Trovatore,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-03-16 10:42:27+00:00,557,20845,51,2,False,PT6M48S,408,hd,false,False,Bocelli|Le opere|Trovatore,10,it,none,2010,6020,False,False,6.8,0.002446629887263133,9.59462700887503e-05,3.462624584717608
1IjsDLL5bwI,Andrea Bocelli - Le Opere - Tosca,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-03-10 03:28:13+00:00,558,16715,61,3,False,PT11M22S,682,hd,false,False,Bocelli|Le|Opere|Tosca|Andrea Bocelli,10,en,none,2010,6027,False,False,11.366666666666667,0.0036494166915943763,0.00017947950942267426,2.773353243736519
yacO9C5x8eA,Andrea Bocelli - Le Opere - Tosca,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-03-08 13:54:39+00:00,559,2705,27,0,False,PT11M22S,682,sd,false,False,Andrea|Bocelli|Le|opere|Tosca|Andrea Bocelli,10,en,none,2010,6028,False,False,11.366666666666667,0.009981515711645102,0.0,0.44873921698739216
FJteLmipIec,Andrea Bocelli - Boheme,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-03-02 17:40:27+00:00,560,8704,61,4,False,PT3M58S,238,sd,false,False,Andrea|Bocelli|Boheme|Andrea Bocelli,10,en,none,2010,6034,False,False,3.966666666666667,0.00700827205882353,0.00045955882352941176,1.4424925422605237
lIfIf_NN-CU,Andrea Bocelli - Boheme,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-03-02 17:35:29+00:00,561,13991,109,5,False,PT7M13S,433,sd,false,False,Andrea|Bocelli|Boheme|Andrea Bocelli|Opera,10,en,none,2010,6034,False,False,7.216666666666667,0.007790722607390465,0.0003573725966692874,2.3186940669539275
Ec_DzY6Okm8,Andrea Bocelli - Di Quella Pira (da Il Trovatore di Giuseppe Verdi),"Andrea Bocelli al Colosseo Romano: Di Quella Pira (da Il Trovatore di Giuseppe Verdi)
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-03-02 11:45:58+00:00,562,208763,876,140,False,PT2M32S,152,sd,false,False,Andrea|Bocelli|Di|Quella|Pira|Trovatore|Giuseppe|Verdi|andrea bocelli|di quella pira,10,it,none,2010,6034,False,False,2.533333333333333,0.004196145868760269,0.0006706169196648832,34.5977792509115
aCszJfcBHk8,Andrea Bocelli - Boheme: Duetto I Atto (di Giacomo Puccini),"Andrea Bocelli sings Boheme: Duetto I Atto (di Giacomo Puccini)
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-03-02 11:18:27+00:00,563,92551,231,12,False,PT3M58S,238,sd,false,False,Andrea|Bocelli|Boheme|Duetto|Giacomo|Puccini|andrea bocelli|giacomo puccini,10,it,none,2010,6034,False,False,3.966666666666667,0.0024959211677885707,0.00012965824248252315,15.338249917136228
EduvZbZ0WhI,Andrea Bocelli - Le Opere Carmen,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-03-01 01:00:13+00:00,564,13524,36,0,False,PT10M57S,657,sd,false,False,Bocelli|Opera|Carmen|Andrea Bocelli,10,en,none,2010,6036,False,False,10.95,0.0026619343389529724,0.0,2.2405566600397613
